"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"173","house AND baby fever &gt;&gt;&gt; 😫 https://t.co/cxq2oPzmUf",FALSE,2,NA,2019-03-08 19:47:01,FALSE,NA,"1104106264735428610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisonmdaniels",1,FALSE,FALSE,NA,NA
"174","😂😂😂 dom got a case of the baby fever? She’s not gonna help that https://t.co/gpp5ZoK63l",FALSE,2,NA,2019-03-08 19:46:56,FALSE,NA,"1104106242736353280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kourttnaay",0,FALSE,FALSE,NA,NA
"175","""...the movement was primarily led by a group of women with very little economic capitol: Jewish immigrant women in… https://t.co/cnguPnvn4N",FALSE,3,NA,2019-03-08 19:46:51,TRUE,NA,"1104106224524709889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BestOfTheLeft",0,FALSE,FALSE,NA,NA
"176","Talk about baby fever.😍 https://t.co/sCHTnCHedc",FALSE,6,NA,2019-03-08 19:46:33,FALSE,NA,"1104106148372844544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xoalliea",1,FALSE,FALSE,NA,NA
"177","YYYYYEEEEEEAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHH https://t.co/DfM36X0nXB",FALSE,2,"fever_bite",2019-03-08 19:46:32,FALSE,"1104001196145156100","1104106142282723333","634290704","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"178","mate, there's a difference between appreciating a culture and 4th stage curry fever",FALSE,2,NA,2019-03-08 19:46:11,FALSE,NA,"1104106054974083073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForeverFlailing",0,FALSE,FALSE,NA,NA
"179","My #fever moment, tour of Cornwall 2007 1st overall @jackbenyon @6r4net #HHF https://t.co/F1vVZ66QSR",FALSE,0,NA,2019-03-08 19:46:00,FALSE,NA,"1104106008606113792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dunk6r4",0,FALSE,FALSE,NA,NA
"180","Climate change will be great for mosquitoes - their range will increase around the world. Unfortunately millions mo… https://t.co/zpfXKKd7T4",FALSE,13,NA,2019-03-08 19:45:44,TRUE,NA,"1104105940503150593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_Inglesby",12,FALSE,FALSE,NA,NA
"181","When I was a child I had a fever... https://t.co/33benreqIR",FALSE,6,NA,2019-03-08 19:41:19,FALSE,NA,"1104104830073597952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stoner_stuff",0,FALSE,FALSE,NA,NA
"182","We still have a spot open for our 5th Annual Chili Cookoff and Beer Pallet Raffle!  MARCH 24. A sure way to shake o… https://t.co/t73YDb3TCc",FALSE,0,NA,2019-03-08 19:40:58,TRUE,NA,"1104104743012577285",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gnoscranton",0,FALSE,FALSE,NA,NA
"183","A new study shows that vaccination with a weakened strain of salmonella not only protects against typhoid fever but… https://t.co/6pyegWGDYz",FALSE,2,NA,2019-03-08 19:40:07,TRUE,NA,"1104104527920279553",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PHIdotorg",3,FALSE,FALSE,NA,NA
"184","@HesperaSmith @byelacey Same hat!!!!!!",FALSE,1,"HesperaSmith",2019-03-08 19:39:42,FALSE,"1104103912401973248","1104104422345490433","3294442539","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"185","Well my friday is going lovely. Im feeling cabin fever! No one to chill with so i bought a pack of reds and 4 shots… https://t.co/hUDg7uvW8K",FALSE,0,NA,2019-03-08 19:39:39,TRUE,NA,"1104104411695996928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Damebria",0,FALSE,FALSE,NA,NA
"186","Something that really stuck with me from @jeffmalbert and @JasonOchart 's talk at ABCA is how useful it is to see h… https://t.co/rex01qDyTh",FALSE,4,NA,2019-03-08 19:39:21,TRUE,NA,"1104104335636606977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjcoop36",0,FALSE,FALSE,NA,NA
"187","Spending the day with my baby cousin is making me realize that having a baby is hard work but it’s also making me h… https://t.co/Ayb18VJ5Q8",FALSE,0,NA,2019-03-08 19:39:18,TRUE,NA,"1104104323062087681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Kalaaaa",0,FALSE,FALSE,NA,NA
"188","@zhaaee i got baby fever",FALSE,2,"zhaaee",2019-03-08 19:39:15,FALSE,"1104099336575700993","1104104308298125313","758072774585937920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G__Hump",0,FALSE,FALSE,NA,NA
"189","@byelacey My characters' hands and feet are always 3000x the size they should be. I blame Blizzard for these aesthe… https://t.co/f4spDirSgq",FALSE,4,"byelacey",2019-03-08 19:39:13,TRUE,"1104103724836884480","1104104302455476229","3303653904","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fever_bite",0,FALSE,FALSE,NA,NA
"190","Pardi Gras 🦹🏽‍♂️🦹🏽‍♀️@ Bliss Dc. 
Friday March 8th 🕺🏻💃🏽
Mardi Gras Edition of #BlissFridays
Island 🌴 Fever . Reggae… https://t.co/9fsGRyGW2d",FALSE,0,NA,2019-03-08 19:39:11,TRUE,NA,"1104104293727158272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TriniDoll5",0,FALSE,FALSE,NA,NA
"191","And just like that my baby fever is gone 😂😂 https://t.co/Sd9cIhfy0q",FALSE,8,NA,2019-03-08 19:38:23,FALSE,NA,"1104104092899725312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nellywitit",3,FALSE,FALSE,NA,NA
"192","FUCK BABY FEVER BYE",FALSE,5,NA,2019-03-08 19:37:55,FALSE,NA,"1104103973500248064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbielessly",0,FALSE,FALSE,NA,NA
"193","Spring fever hitting you yet?  Friendly reminder, Ysleta ISD will have Spring Break March 18 – 22.  Classes resume… https://t.co/MJorB2454i",FALSE,1,NA,2019-03-08 19:37:44,TRUE,NA,"1104103927962877953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YsletaISD",1,FALSE,FALSE,NA,NA
"194","i’m craving tattoo fever now😩😩 https://t.co/IamMKiyXJv",FALSE,1,NA,2019-03-08 19:37:23,FALSE,NA,"1104103841132433409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaegotfanz",0,FALSE,FALSE,NA,NA
"195","i got that tattoo FEVER",FALSE,1,NA,2019-03-08 19:36:56,FALSE,NA,"1104103727978418177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CWeatherly4",2,FALSE,FALSE,NA,NA
"196","@CALLME_WOOD I can get down with that fever! https://t.co/kUiRfAhnkh",FALSE,0,"CALLME_WOOD",2019-03-08 19:36:22,FALSE,"1104102107513266182","1104103586533847040","292363493","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenAaker",0,FALSE,FALSE,NA,NA
"197","What Parents Need to Know About Scarlet Fever - Knoxville Hospital &amp; Clinics https://t.co/s7p1RnYznm",FALSE,0,NA,2019-03-08 19:36:01,FALSE,NA,"1104103497073610753",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","LauraMarieeH",0,FALSE,FALSE,NA,NA
"198","I’ve had house fever since I could talk I swear. https://t.co/B8UPsoS3Sk",FALSE,2,NA,2019-03-08 19:35:48,FALSE,NA,"1104103440014340096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","destinyysierraa",0,FALSE,FALSE,NA,NA
"199","This fever killing me",FALSE,0,NA,2019-03-08 19:35:43,FALSE,NA,"1104103422922498049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NNIK0_",0,FALSE,FALSE,NA,NA
"200","this made me feel nauseous lmao no more baby fever no ma’am https://t.co/8eMrcpzEoA",FALSE,1,NA,2019-03-08 19:35:04,FALSE,NA,"1104103258438549504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ncmmarcus",0,FALSE,FALSE,NA,NA
"201","Flu hits so hard u can call me justin fever",FALSE,0,NA,2019-03-08 19:34:26,FALSE,NA,"1104103096467243008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","megFather",0,FALSE,FALSE,NA,NA
"202","@tutlax44 @howardfineman Delirium has set in for most of us 

“Fever roll up
To 1 hundred and 5 
Gonna roll back do… https://t.co/JSP9TQ2Uqh",FALSE,1,"tutlax44",2019-03-08 19:34:08,TRUE,"1104100238300721153","1104103020936101888","476781951","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JWichita3",0,FALSE,FALSE,NA,NA
"203","Zika, dengue, and yellow fever are about to get much worse https://t.co/G1cH1z8kNd @theglobalfight",FALSE,0,NA,2019-03-08 19:33:46,FALSE,NA,"1104102930888773632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisCollinsGVA",0,FALSE,FALSE,NA,NA
"204","RIP Jan-Michael Vincent. WHITE LINE FEVER. DAMNATION ALLEY. AIRWOLF, dude. AIRWOLF. Fly high into the Great Beyond and sleep well, homie.",FALSE,0,NA,2019-03-08 19:33:34,FALSE,NA,"1104102878854160388",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaremstrSpoodle",0,FALSE,FALSE,NA,NA
"205","@maralargeass @CBCAlerts Sadly It seems the fever has retaken her.

God bless.",FALSE,0,"maralargeass",2019-03-08 19:33:24,FALSE,"1104102218406387714","1104102836713865216","751024873250643968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProfessorFormer",0,FALSE,FALSE,NA,NA
"206","Both fever &gt;&gt;&gt;&gt; https://t.co/wCHEVtXkAO",FALSE,2,NA,2019-03-08 19:32:16,FALSE,NA,"1104102552981987329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeydimante",1,FALSE,FALSE,NA,NA
"207","Saturday Night Fever vibessss https://t.co/FKSepLVBFW",FALSE,0,NA,2019-03-08 19:31:24,FALSE,NA,"1104102336736256000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CHernandez__BDS",0,FALSE,FALSE,NA,NA
"208","Bro I have baby fever like crazy and idk why it’s never happened to me 😂",FALSE,0,NA,2019-03-08 19:31:18,FALSE,NA,"1104102309888446465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xvccx_",0,FALSE,FALSE,NA,NA
"209","@natureslover_s Easter fever",FALSE,0,"natureslover_s",2019-03-08 19:31:17,FALSE,"1104081353455357958","1104102305014730752","916395979678433280","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShallAssimilate",0,FALSE,FALSE,NA,NA
"210","Estamos a unas horas del estreno de F I E B R E 🖤🔜
.
.
#Fiebre #Fever #Party #Cuervos #Music #Love #Bros #Pop… https://t.co/T6vFSbLXNr",FALSE,1,NA,2019-03-08 19:31:15,TRUE,NA,"1104102297909420032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CuervosMex",0,FALSE,FALSE,NA,NA
"211","@maceybrooke_xo Nope. No no. No baby fever.",FALSE,0,"maceybrooke_xo",2019-03-08 19:30:58,FALSE,"1104060006796877824","1104102223645212677","901666733332811776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tboynick19",0,FALSE,FALSE,NA,NA
"212","CalTax President Rob Gutierrez: ""With the state enjoying a record-setting state budget reserve, and competition for… https://t.co/6gi1jdYd36",FALSE,1,NA,2019-03-08 19:30:47,TRUE,NA,"1104102177587392512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CalTax",0,FALSE,FALSE,NA,NA
"213","Fever bad. I...want my mommy.",FALSE,4,NA,2019-03-08 19:30:27,FALSE,NA,"1104102094703865856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dollbunyan",0,FALSE,FALSE,NA,NA
"214","Celebrate #InternationalWomensDay with the #ReadMoreWomen series at @ElectricLit! 

Author of #TheBusOnThursday Shi… https://t.co/RpZmf65JpB",FALSE,1,NA,2019-03-08 19:30:00,TRUE,NA,"1104101983886041088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mcdbooks",1,FALSE,FALSE,NA,NA
"215","And here’s the fever ✊🏻😅",FALSE,17,NA,2019-03-08 19:29:21,FALSE,NA,"1104101818219548673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Villain",0,FALSE,FALSE,NA,NA
"216","つゆやで
ｱｷﾞｬｱ(コスト制限のことを忘れて普通にビビる)
☟
せや、コンテやったｳｯﾌﾌww
☟
GAME OVER
☟
(       ´ω`       )",FALSE,0,NA,2019-03-08 19:28:32,FALSE,NA,"1104101615332581376",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","crash_fever_bot",0,FALSE,FALSE,NA,NA
"217","https://t.co/PNw6KEMj5u",FALSE,0,NA,2019-03-08 19:28:10,FALSE,NA,"1104101520751161344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RayWatters",0,FALSE,FALSE,NA,NA
"218","this fever is KILLING me.. it’s 77 degrees outside and I’m cold",FALSE,0,NA,2019-03-08 19:27:28,FALSE,NA,"1104101343130718209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cal_liz_",0,FALSE,FALSE,NA,NA
"219","That pic of baby Uzi gave me baby fever",FALSE,0,NA,2019-03-08 19:27:01,FALSE,NA,"1104101233101402112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valadezcamilla",0,FALSE,FALSE,NA,NA
"220","@hallmarkmywords Erin Krakow 
Barbara Niven 
Spring Fever actors 
Just to name a few. I can go all day 😉",FALSE,2,"hallmarkmywords",2019-03-08 19:26:00,FALSE,"1104019505494351873","1104100974283706369","2429736793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MetacarolineR",0,FALSE,FALSE,NA,NA
"221","Baby 🍼 fever x 1500",FALSE,2,NA,2019-03-08 19:25:33,FALSE,NA,"1104100863184760832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bovieisking",0,FALSE,FALSE,NA,NA
"222","@CatClaireMeow Ugh maybe! I had a fever allll night",FALSE,0,"CatClaireMeow",2019-03-08 19:24:46,FALSE,"1104100544719794178","1104100667155611649","925910149","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_nicole221",0,FALSE,FALSE,NA,NA
"223","Y’all kids be so cute 😍😩 giving me baby fever",FALSE,0,NA,2019-03-08 19:24:22,FALSE,NA,"1104100565376778240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylourMadee",0,FALSE,FALSE,NA,NA
"224","Mom twitter gives me baby fever",FALSE,0,NA,2019-03-08 19:23:54,FALSE,NA,"1104100445746794497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hereyougodaisy",0,FALSE,FALSE,NA,NA
"225","@melismalls I would let you have all your mood swings. I miss talking to baby when she was in her moms belly and sh… https://t.co/RzP5SPHfTY",FALSE,0,"melismalls",2019-03-08 19:21:30,TRUE,"1104098186812055553","1104099842505097216","987046790653345792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarwinArcher_",0,FALSE,FALSE,NA,NA
"226","@itz_lay @Ronaay69 This what y’all need to see with y’all “baby fever” having asses.",FALSE,0,"itz_lay",2019-03-08 19:21:06,FALSE,"1103575640433807360","1104099742051516416","3509041279","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbnerObar",0,FALSE,FALSE,NA,NA
"227","The Robot Co-Op Crew is going to need a lot of damn fine coffee to choke down all this garmonbozia. Brace yourselve… https://t.co/dQ7vt85138",FALSE,6,NA,2019-03-08 19:20:34,TRUE,NA,"1104099607959740416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robotco_op",3,FALSE,FALSE,NA,NA
"228","Frank Murray’s Tom Petty Tribute (@PettyFever) with Stevie Nicks Tribute comes to Muze on 3/11 for Forever Young Mo… https://t.co/y5wf0CG98R",FALSE,1,NA,2019-03-08 19:20:07,TRUE,NA,"1104099495363645440",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ilaniresort",1,FALSE,FALSE,NA,NA
"229","@Pregnancy_Video Is y’all baby fever satisfied 😂😂😂",FALSE,0,"Pregnancy_Video",2019-03-08 19:19:43,FALSE,"1103706802976362496","1104099396168241152","347794641","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dealwis96",0,FALSE,FALSE,NA,NA
"230","both fever &gt; https://t.co/eNrYFkSQDQ",FALSE,2,NA,2019-03-08 19:19:41,FALSE,NA,"1104099384655003648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gorgeousgi23",0,FALSE,FALSE,NA,NA
"231","Baby fever https://t.co/xPpEf2lAEC",FALSE,1,NA,2019-03-08 19:19:30,FALSE,NA,"1104099338492485638",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MajestyMermaid",0,FALSE,FALSE,NA,NA
"232","We Didn't Make It Or Will We? / Fabulous Angela's Fashion Fever / Part 4... https://t.co/4FcLaSUje4 via @YouTube",FALSE,0,NA,2019-03-08 19:19:20,FALSE,NA,"1104099296692105216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FallenA76223328",0,FALSE,FALSE,NA,NA
"233","Zika, dengue, and yellow fever are about to get much worse https://t.co/9zuQ7Rngdz via @voxdotcom",FALSE,0,NA,2019-03-08 19:18:58,FALSE,NA,"1104099206095167489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glassmanamanda",0,FALSE,FALSE,NA,NA
